keyword,weight,cluster_label
pvr,0.2872,0
infiltration,0.2871,0
rechargable,0.2871,0
al2o3,0.2867,0
8145,0.2866,0
major,0.2858,0
ylpyridine,0.2856,0
ccl2,0.2854,0
ergothioneine,0.285,0
faulty,0.2849,0
423,0.2846,0
monophosphate,0.2842,0
diligence,0.2841,0
gp120,0.2841,0
necrotrophs,0.2838,0
crm,0.2838,0
triazinone,0.2837,0
cbdv,0.2835,0
phosphonium,0.2832,0
schottky,0.2827,0
xbrl,0.2827,0
niche,0.2827,0
moderately,0.2821,0
8264,0.282,0
hdac,0.2818,0
rho,0.2814,0
igsf1,0.2813,0
vimentin,0.2812,0
striae,0.2811,0
3h,0.2804,0
shattering,0.2804,0
actively,0.2798,0
expandase,0.2797,0
pteriomorphia,0.2794,0
id2,0.2789,0
paths,0.2788,0
chi,0.2787,0
rctb,0.2785,0
tim,0.278,0
becker,0.2779,0
progastrin,0.2778,0
happy,0.2775,0
talc,0.2774,0
lactylates,0.2772,0
c2,0.2771,0
develop,0.2766,0
norleucine,0.2765,0
revenue,0.2765,0
aversion,0.2764,0
obese,0.2763,0
idua,0.2758,0
pi3kbeta,0.2751,0
birds,0.275,0
phentermine,0.2749,0
sexually,0.2747,0
exposed,0.2747,0
reads,0.2735,0
egs,0.2733,0
brownness,0.2729,0
pooled,0.2725,0
rough,0.2723,0
ankyrin,0.2722,0
everolimus,0.272,0
rec8,0.2718,0
commands,0.2712,0
performances,0.2711,0
experimentally,0.2708,0
abs,0.2708,0
nucifera,0.2707,0
saffron,0.2706,0
altitude,0.2704,0
pulping,0.27,0
mutational,0.2696,0
demineralization,0.2693,0
multielectrode,0.2689,0
looseness,0.2688,0
provident,0.2685,0
mother,0.2685,0
tafenoquine,0.2682,0
ftrpsa,0.268,0
74,0.268,0
fluctuating,0.2672,0
xenograft,0.2672,0
ruminantium,0.267,0
rasal1,0.2668,0
chemopreventative,0.2663,0
observed,0.2663,0
secretagogue,0.2662,0
detective,0.2662,0
localizating,0.2658,0
reticulata,0.2657,0
european,0.2655,0
euvesicatoria,0.2653,0
caprin,0.2651,0
times,0.265,0
rebars,0.2649,0
svsk0762,0.2646,0
rgm2262,0.2635,0
sweat,0.2631,0
celastrol,0.2624,0
immundominance,0.2621,0
propan,0.2615,0
chelant,0.2609,0
adapting,0.2606,0
prochelators,0.2601,0
inactivated,0.259,0
tolerogenic,0.2588,0
dihaploid,0.2586,0
trained,0.2583,0
elite,0.2582,0
deasphalted,0.2579,0
exploiting,0.2578,0
gd,0.2576,0
edda,0.2573,0
tbx4,0.2569,0
18m204,0.2567,0
aiding,0.256,0
restitution,0.2553,0
herv,0.2549,0
bouncing,0.2545,0
sirpα,0.254,0
nfatc4,0.2527,0
72,0.2519,0
eliciting,0.2518,0
cisplatin,0.2514,0
buried,0.2512,0
virulence,0.251,0
vasospasms,0.2509,0
h28,0.2508,0
biochemicals,0.2503,0
pear,0.2502,0
needs,0.2501,0
wakeup,0.25,0
immobilization,0.2498,0
suffering,0.2497,0
pten,0.2494,0
dhodh,0.2485,0
penalty,0.2483,0
fail,0.2481,0
inspect,0.2475,0
algorithmic,0.2472,0
insipidus,0.2471,0
aad,0.2471,0
4573,0.2467,0
s100a8,0.2462,0
pth,0.2461,0
plexin,0.246,0
operators,0.2455,0
vitellogenin,0.2445,0
fgfr2,0.2441,0
glare,0.2436,0
destructor,0.2433,0
nir,0.2428,0
predict,0.2422,0
sids,0.2421,0
tetrazolinones,0.2415,0
qualities,0.2413,0
causing,0.2399,0
testerosterone,0.2396,0
lik066,0.2372,0
formatting,0.2366,0
cultivated,0.2366,0
testis,0.2363,0
reclamation,0.2359,0
musts,0.2359,0
e1,0.2356,0
thca,0.2348,0
zmcipk15,0.2341,0
germs,0.2339,0
κb,0.2307,0
triangulation,0.2307,0
zn2,0.23,0
endogenous,0.23,0
unity,0.2294,0
germplasm,0.2291,0
sirolimus,0.2286,0
wee,0.2284,0
relapsed,0.2282,0
abcg2,0.2281,0
enterica,0.2278,0
scid,0.2273,0
corrections,0.227,0
ubb,0.2262,0
sapiens,0.2256,0
hevea,0.2254,0
fraudulent,0.2251,0
025b,0.2249,0
p38,0.2249,0
modifed,0.2246,0
drops,0.2245,0
strictures,0.2244,0
12p40,0.2242,0
dbait,0.2232,0
immature,0.2231,0
nibs,0.2228,0
feces,0.222,0
intratumoral,0.2215,0
trpv,0.2213,0
c16,0.2211,0
papd5,0.221,0
tg02,0.2209,0
survivin,0.2203,0
taa,0.2199,0
mothers,0.2196,0
pieces,0.2192,0
1bb,0.2189,0
haemophilus,0.2182,0
incrnas,0.2174,0
ibat,0.2167,0
spectra,0.2166,0
accelerate,0.2156,0
shy,0.2154,0
erythritol,0.2152,0
inflammatories,0.2138,0
xanthomonas,0.212,0
discounted,0.2117,0
saponaria,0.2116,0
enalapril,0.2094,0
thumb,0.2087,0
phenylamine,0.2058,0
fillet,0.205,0
sglt1,0.2049,0
malformations,0.2041,0
ylpyridone,0.2041,0
rht,0.2037,0
commercial,0.2028,0
5p,0.2028,0
staggered,0.2026,0
bypassing,0.202,0
mtap,0.2007,0
distrubution,0.2004,0
consumed,0.2004,0
ht,0.1991,0
soldier,0.1987,0
cll1,0.1987,0
isotropic,0.1947,0
tethered,0.1943,0
plasmids,0.1942,0
eradicating,0.1941,0
theranostics,0.1941,0
season,0.1923,0
intensifying,0.1913,0
chaperonin,0.1903,0
cspg4,0.1891,0
tetracyclic,0.1884,0
aptasensor,0.1879,0
man,0.1872,0
vnar,0.1866,0
sacituzumab,0.1843,0
apilimod,0.1841,0
colonic,0.1825,0
taxanes,0.1823,0
acquired,0.1815,0
roster,0.1808,0
cdk8,0.1807,0
corners,0.1807,0
folr1,0.1792,0
unattended,0.1785,0
h1f1,0.1783,0
excipient,0.1773,0
clickseq,0.1768,0
unplanned,0.1749,0
019,0.1718,0
micoorganisms,0.1711,0
csr6r6,0.1681,0
autistic,0.1676,0
mr,0.1661,0
myosin,0.1635,0
specimen,0.1635,0
grades,0.1624,0
glands,0.1623,0
lahmacun,0.1595,0
economically,0.1571,0
g250,0.1559,0
psa,0.1531,0
deltac,0.1485,0
sin,0.1478,0
morpholin,0.1477,0
aggressive,0.1436,0
hm,0.138,0
diones,0.1372,0
diazo,0.1351,0
dross,0.135,0
germ,0.1298,0
islets,0.129,0
adiponectin,0.1223,0
streaked,0.1199,0
gnrh,0.1184,0
bolus,0.1099,0
aie,0.104,0
increases,0.0944,0
let,0.058,0
ros,0.0515,0
method,16669.5827,1
device,14444.1257,1
apparatus,11849.5854,1
methods,5985.3599,1
data,5642.5301,1
systems,5106.6324,1
processing,4254.2891,1
control,4078.4828,1
vehicle,3829.6573,1
image,3749.0678,1
display,3580.1604,1
network,3527.5762,1
communication,3507.0183,1
information,3277.8881,1
electronic,3153.1545,1
wireless,3134.8221,1
storage,3008.0818,1
computer,2703.4589,1
devices,2504.7563,1
power,2426.5048,1
detection,2391.8812,1
management,2255.3787,1
user,2250.2702,1
memory,2091.7272,1
circuit,1776.382,1
sensor,1765.5794,1
monitoring,1602.8894,1
mobile,1524.8054,1
video,1500.6606,1
signal,1488.3054,1
controlling,1408.8547,1
transmission,1387.6345,1
imaging,1341.1244,1
terminal,1309.4077,1
virtual,1238.1603,1
interface,1225.6728,1
machine,1218.891,1
optical,1160.1388,1
program,1103.1718,1
driving,1095.5553,1
operating,1090.755,1
multi,1043.3327,1
based,1030.4667,1
determining,989.5712,1
automated,979.4779,1
computing,967.3797,1
application,961.5447,1
recording,934.1113,1
light,933.3409,1
learning,923.091,1
analysis,914.6495,1
access,897.765,1
radio,895.4251,1
digital,886.7424,1
semiconductor,871.0134,1
communications,865.2724,1
media,857.8919,1
detecting,852.9461,1
medical,851.5465,1
engine,847.9518,1
multiple,841.7061,1
high,837.2015,1
dynamic,828.8699,1
audio,828.473,1
service,812.1208,1
controller,803.1781,1
integrated,796.9123,1
authentication,790.9348,1
transmitting,785.583,1
thereof,784.8524,1
manufacturing,782.2361,1
security,780.9165,1
tracking,769.2827,1
automatic,766.0692,1
motor,754.1463,1
server,737.4436,1
battery,735.6595,1
using,716.6305,1
content,714.0586,1
treatment,707.6013,1
managing,703.4983,1
measurement,693.0512,1
gas,691.732,1
electric,689.4772,1
identification,662.9139,1
networks,662.7634,1
cell,640.8976,1
adaptive,640.679,1
distributed,623.3579,1
secure,612.558,1
camera,606.7292,1
equipment,603.184,1
voltage,600.4272,1
configuration,588.9439,1
compositions,584.6075,1
providing,579.4262,1
images,571.0057,1
plant,569.0127,1
low,566.1204,1
electrical,563.9531,1
energy,559.6862,1
channel,553.2114,1
input,552.4666,1
software,549.7271,1
applications,547.9331999999999,1
sensing,531.2333,1
database,530.8895,1
frequency,524.1076,1
resource,520.1001,1
object,517.1153,1
antenna,514.187,1
measuring,512.4762,1
neural,512.0907,1
apparatuses,511.111,1
testing,507.6929,1
fluid,495.0696,1
decoding,487.3426,1
optimization,486.6013,1
use,483.5512,1
cloud,482.7931,1
module,477.3477,1
magnetic,477.014,1
process,475.0751,1
autonomous,470.9799,1
generating,469.7016,1
calibration,468.6478,1
protection,467.2532,1
recognition,465.7724,1
tool,464.3337,1
operation,464.1067,1
techniques,463.5279,1
encoding,457.871,1
product,457.7043,1
panel,457.5214,1
forming,457.1802,1
vehicles,455.1467,1
blockchain,453.7236,1
uplink,451.7743,1
liquid,448.1276,1
lighting,447.8354,1
training,444.5814,1
fuel,442.3899,1
coding,437.2135,1
delivery,434.1513,1
robot,431.2959,1
temperature,428.3406,1
enhanced,426.924,1
hybrid,426.4457,1
identifying,424.1946,1
selection,424.1048,1
signals,423.8021,1
water,422.5295,1
efficient,421.9664,1
converter,420.0512,1
time,416.5139,1
feedback,415.4975,1
search,412.7131,1
location,412.4722,1
prediction,411.559,1
drive,411.4654,1
platform,410.1415,1
performance,410.0156,1
switching,409.0058,1
synchronization,407.901,1
test,406.2099,1
beam,403.1281,1
readable,402.4589,1
processor,401.1664,1
traffic,400.5758,1
environment,396.6606,1
flow,394.7584,1
printing,393.6619,1
supply,392.3147,1
remote,390.5604,1
pressure,388.3993,1
recovery,386.0668,1
air,385.0988,1
laser,384.279,1
interactive,380.1345,1
augmented,373.697,1
scheduling,372.0965,1
estimation,370.0601,1
composition,364.1523,1
reality,363.4414,1
assembly,363.3971,1
generation,362.6554,1
surgical,362.1169,1
mapping,360.7659,1
unit,357.3202,1
internet,354.7182,1
named,351.9633,1
aircraft,345.3574,1
code,341.3893,1
game,340.117,1
charging,338.4584,1
sensors,334.7657,1
adjustment,334.4907,1
array,333.8238,1
reducing,332.3332,1
message,332.3161,1
verification,329.4794,1
noise,329.0733,1
file,326.8072,1
online,326.7393,1
motion,325.7976,1
transaction,325.7184,1
touch,323.8011,1
storing,323.4191,1
smart,322.9363,1
portable,322.8526,1
navigation,321.9499,1
voice,321.4498,1
services,320.5563,1
improved,320.0562,1
turbine,314.8181,1
patient,313.9497,1
streaming,310.7317,1
screen,309.8508,1
dimensional,309.8402,1
intelligent,309.4363,1
3d,309.0459,1
inspection,307.4892,1
combustion,307.3822,1
driver,306.9373,1
displaying,305.1777,1
oil,303.1048,1
base,302.1256,1
wearable,299.9965,1
compression,297.3363,1
event,297.2907,1
valve,296.9572,1
container,296.7633,1
modular,295.9484,1
cooling,294.2955,1
cache,292.8442,1
medium,292.3717,1
function,292.3089,1
client,287.7183,1
switch,286.3411,1
variable,286.2638,1
radar,286.0791,1
protocol,285.7761,1
pump,285.1154,1
treating,284.4108,1
document,281.973,1
positioning,281.6713,1
adjusting,281.6119,1
distribution,281.4767,1
determination,281.0206,1
error,280.2855,1
web,279.1961,1
node,278.9577,1
gaming,278.4639,1
amplifier,277.5943,1
safety,276.715,1
interaction,275.3657,1
design,274.9497,1
routing,274.6766,1
thermal,274.4785,1
transfer,270.572,1
steering,268.8471,1
flexible,268.7652,1
packet,267.9489,1
objects,267.5138,1
sharing,267.3734,1
hardware,267.2179,1
support,266.3738,1
pixel,265.9978,1
metal,264.5734,1
visual,261.8859,1
connection,259.4666,1
cancer,258.8631,1
architecture,258.7865,1
filter,257.9936,1
including,257.6808,1
mode,257.0473,1
key,256.8216,1
health,254.0782,1
production,253.3466,1
receiving,250.1336,1
correction,249.6667,1
load,249.0656,1
cells,247.738,1
cleaning,247.2552,1
output,246.8179,1
hydraulic,246.013,1
component,245.5711,1
radiation,245.539,1
compounds,245.2574,1
model,244.9384,1
lens,244.8091,1
products,244.5818,1
structure,244.432,1
optimizing,244.3164,1
heat,243.8779,1
messaging,243.4735,1
notification,241.3544,1
active,240.2522,1
performing,239.4853,1
fiber,238.3132,1
therapy,237.4991,1
allocation,235.673,1
assistance,235.3931,1
components,235.0512,1
interfaces,234.3994,1
space,233.3101,1
speech,233.00300000000001,1
signaling,232.9814,1
physical,232.3147,1
mechanism,231.8713,1
acoustic,231.7002,1
color,231.4764,1
graphical,230.8644,1
position,230.5578,1
improving,230.3592,1
query,229.2178,1
operations,227.9383,1
non,227.4493,1
quality,226.9598,1
speed,226.8372,1
language,226.2576,1
transitory,225.6149,1
emitting,225.5513,1
generator,225.4616,1
ultrasound,225.1301,1
state,224.8574,1
text,224.732,1
circuits,224.6027,1
sound,224.2907,1
associated,224.0474,1
preparation,223.8577,1
robotic,223.8263,1
tissue,223.4878,1
source,223.3176,1
clock,223.1855,1
receiver,222.7278,1
analytics,222.6378,1
context,221.7288,1
self,221.4821,1
payment,221.2857,1
map,219.7587,1
target,217.5522,1
environments,217.1756,1
work,216.4809,1
biometric,216.4535,1
handling,215.2661,1
scanning,215.2625,1
dynamically,214.7778,1
integration,213.5523,1
bandwidth,212.8456,1
social,212.0071,1
chip,211.8451,1
detector,210.9154,1
dual,210.5768,1
cognitive,209.8624,1
transport,209.5246,1
related,209.3148,1
controlled,209.3016,1
building,209.192,1
activity,208.844,1
conversion,207.2178,1
automation,206.527,1
producing,206.3405,1
metadata,204.7764,1
adjustable,204.6215,1
current,203.9515,1
transactions,203.6218,1
intelligence,203.3447,1
real,203.2477,1
polymer,202.7054,1
mitigation,200.792,1
card,200.6326,1
reference,200.6272,1
reduction,200.4914,1
injection,199.8381,1
diagnostic,199.5433,1
predictive,199.101,1
internal,199.0685,1
arrangement,198.6202,1
resources,197.9022,1
automatically,197.7454,1
configuring,197.3816,1
downlink,196.9367,1
users,196.2965,1
encryption,196.1538,1
timing,196.0191,1
eye,195.769,1
transmitter,195.1861,1
aerial,194.9418,1
projection,194.9022,1
fingerprint,193.9175,1
graph,193.9028,1
blood,193.2646,1
compensation,192.7591,1
updating,192.5439,1
heating,191.8067,1
group,190.4715,1
uses,190.2948,1
filtering,190.2726,1
modulation,190.1853,1
identity,189.1979,1
acid,188.9941,1
inhibitors,188.8298,1
cable,188.4837,1
visualization,188.3924,1
facilitating,188.0011,1
messages,186.4359,1
pharmaceutical,184.1759,1
link,184.1267,1
evaluation,183.8895,1
appliance,183.4067,1
carrier,182.9181,1
analyzing,182.6197,1
latency,181.9326,1
networking,181.6337,1
configurable,181.4322,1
request,181.2963,1
substrate,181.0867,1
reporting,180.9016,1
sample,180.4489,1
human,178.9379,1
diagnosis,178.1446,1
programming,177.1762,1
rendering,176.7061,1
optimized,176.6441,1
quantum,176.3365,1
brake,175.1834,1
presentation,175.1491,1
simulation,174.8814,1
nodes,174.1947,1
body,173.799,1
broadcast,173.6878,1
estimating,172.9291,1
multimedia,171.7205,1
organic,171.611,1
illumination,171.6025,1
classification,171.1089,1
modeling,170.8046,1
station,170.7896,1
extraction,170.3925,1
parking,169.2122,1
technology,169.1543,1
response,168.9865,1
electromagnetic,168.6839,1
playback,168.3448,1
reduced,167.7415,1
industrial,167.5401,1
flight,167.2385,1
infrastructure,167.0774,1
predicting,166.9254,1
profile,164.4649,1
assessment,164.3563,1
fast,164.1292,1
antibodies,163.5691,1
satellite,163.5617,1
interference,163.4766,1
matching,163.0664,1
vision,162.8001,1
fault,162.1218,1
head,161.9607,1
depth,161.7201,1
scalable,161.3341,1
crystal,161.0635,1
circuitry,160.5802,1
drug,159.3253,1
table,159.2885,1
efficiency,159.0882,1
implementing,159.0256,1
contact,158.5526,1
maintenance,158.4756,1
monitor,157.7858,1
drilling,156.5536,1
food,155.6537,1
feature,155.6027,1
provisioning,155.2908,1
discovery,155.1855,1
privacy,154.9002,1
policy,154.7575,1
cellular,153.775,1
emergency,153.3263,1
enhancement,153.2285,1
change,152.8592,1
selecting,152.6962,1
session,152.5964,1
displays,151.3606,1
assistant,151.1088,1
programmable,150.6958,1
conditioning,149.8039,1
contextual,149.6927,1
level,149.4983,1
domain,149.1198,1
transportation,149.0437,1
ray,148.596,1
parameters,148.538,1
having,148.4317,1
unmanned,148.0648,1
materials,147.5995,1
documents,146.9525,1
mounted,146.8521,1
instrument,146.3686,1
personalized,146.2169,1
events,146.1497,1
technologies,146.1092,1
resonance,145.6681,1
plasma,145.3017,1
protein,144.9826,1
connectivity,144.8493,1
synthesis,143.7843,1
field,143.6254,1
analog,143.5164,1
hearing,143.515,1
pattern,143.359,1
modification,143.0441,1
customer,142.8837,1
connector,142.6098,1
graphics,142.3514,1
compound,142.3002,1
ultrasonic,142.2949,1
host,141.6798,1
actuator,141.225,1
phase,141.157,1
update,141.1424,1
band,140.9962,1
movement,140.9653,1
hierarchical,140.8992,1
view,140.7604,1
resin,140.2308,1
live,140.0879,1
machines,139.8569,1
continuous,139.8133,1
calibrating,139.412,1
localization,139.314,1
agent,138.7204,1
execution,138.2429,1
shared,137.8021,1
preparing,137.7244,1
validation,136.2581,1
vehicular,136.2485,1
behavior,136.2189,1
making,136.1144,1
spatial,135.9132,1
features,135.5861,1
single,135.5361,1
wind,135.4176,1
therefor,135.0463,1
solar,134.9795,1
instruction,134.2591,1
spectrum,134.0485,1
moving,133.8701,1
exchange,133.8563,1
reading,133.6995,1
stimulation,133.4752,1
comprising,132.9046,1
wave,132.834,1
indication,132.6569,1
door,132.4979,1
address,132.3859,1
processes,131.1605,1
reception,130.9769,1
replication,130.819,1
wheel,130.7145,1
sheet,130.5879,1
alignment,130.4254,1
matrix,130.1278,1
exhaust,129.6082,1
gateway,129.4315,1
cross,128.8574,1
requests,128.5108,1
recommendation,128.3695,1
linear,128.1524,1
print,128.0525,1
printer,127.7326,1
rf,127.5827,1
compressor,127.302,1
deployment,127.0765,1
material,126.8028,1
read,126.0323,1
biological,125.9471,1
bus,125.8397,1
beamforming,125.8253,1
surface,125.7257,1
road,125.6302,1
particle,125.4776,1
type,125.4117,1
planning,125.3552,1
balancing,125.0588,1
structures,125.0556,1
5g,125.0213,1
measurements,124.9201,1
dc,124.4814,1
therapeutic,124.4676,1
pulse,124.4178,1
construction,124.219,1
gate,123.6741,1
personal,123.3205,1
items,123.1285,1
capturing,123.06830000000001,1
logic,123.0319,1
enhancing,122.5383,1
disease,122.4747,1
decoder,122.1324,1
braking,122.026,1
block,121.7444,1
line,121.3958,1
free,120.9688,1
powered,120.9021,1
write,120.861,1
article,120.499,1
lock,119.9521,1
vector,119.8308,1
register,119.8071,1
item,119.6763,1
protecting,119.5814,1
collaborative,119.3673,1
customized,119.359,1
large,119.2858,1
telecommunications,119.2596,1
mechanical,119.2565,1
backup,119.2017,1
external,119.1912,1
dental,118.9469,1
migration,118.7787,1
electrode,118.6884,1
communicating,118.23179999999999,1
removal,117.688,1
presenting,117.5806,1
aware,117.5235,1
creating,117.3616,1
packaging,117.3077,1
mesh,117.0465,1
installation,116.9094,1
transmissions,116.7961,1
task,116.7913,1
deep,116.4627,1
stream,116.4149,1
downhole,116.1328,1
receptor,116.0774,1
translation,115.8439,1
risk,115.8266,1
manufacture,115.8228,1
files,115.5232,1
embedded,115.4906,1
securing,115.3161,1
infrared,115.0335,1
implantable,114.8873,1
welding,114.8146,1
carbon,114.7494,1
path,114.3498,1
environmental,114.3269,1
tools,114.2307,1
oscillator,114.0623,1
vibration,113.2767,1
auto,113.21340000000001,1
encoder,113.1866,1
verifying,112.928,1
capture,112.73610000000001,1
agricultural,112.7326,1
relay,112.6874,1
anti,112.6064,1
fusion,112.3885,1
collection,112.3543,1
accessing,112.1121,1
containers,111.7022,1
parameter,111.5264,1
sampling,111.3991,1
segmentation,110.087,1
evaluating,110.0819,1
mobility,110.0196,1
stored,110.0128,1
procedure,109.9356,1
correcting,109.876,1
wire,109.8019,1
workflow,109.5117,1
page,109.3505,1
composite,109.24289999999999,1
prevention,109.2407,1
account,108.9549,1
interactions,108.9173,1
registration,108.3342,1
washing,108.299,1
networked,107.9987,1
transceiver,107.9267,1
nucleic,107.7695,1
package,107.7432,1
plurality,107.4052,1
physiological,107.2812,1
encrypted,107.2576,1
catalyst,107.2507,1
cardiac,107.1186,1
discharge,107.0921,1
modules,106.9911,1
supporting,106.8712,1
electrochemical,106.7284,1
seat,106.6663,1
frame,106.6452,1
catheter,106.6409,1
ion,106.6222,1
inventory,106.5819,1
film,106.543,1
buffer,106.4744,1
framework,105.9731,1
cooking,105.7669,1
endoscope,105.6329,1
log,105.3027,1
notifications,105.169,1
dispensing,105.1673,1
window,104.575,1
guidance,104.20139999999999,1
home,104.141,1
handover,104.0894,1
tomography,104.0783,1
polymers,103.9634,1
mitigating,103.8532,1
rotary,103.835,1
recommendations,103.6559,1
computation,103.557,1
editing,103.30330000000001,1
proteins,103.2386,1
soybean,102.9342,1
failure,102.8893,1
retrieval,102.7033,1
multiplexing,102.5,1
increasing,102.4723,1
formulations,102.446,1
lithium,102.3137,1
indicator,102.1267,1
authorization,102.0053,1
store,101.8196,1
wafer,101.4214,1
advertising,101.3353,1
rate,101.2948,1
preventing,101.1088,1
scan,100.9551,1
loop,100.9158,1
coating,100.7366,1
connected,100.6726,1
driven,100.5988,1
artificial,100.3936,1
aggregation,100.3848,1
reconstruction,99.907,1
element,99.8615,1
transistor,99.7846,1
beverage,99.7226,1
virtualization,99.7071,1
exercise,99.5865,1
edge,99.2602,1
activation,98.8458,1
speaker,98.8083,1
reconfigurable,98.7713,1
selective,98.6857,1
lamp,98.6117,1
antibody,98.563,1
functions,98.27120000000001,1
proximity,98.2463,1
microphone,98.1089,1
grid,98.1049,1
probe,97.9187,1
resolution,97.785,1
assisted,97.3774,1
development,97.1777,1
analyte,97.1157,1
shift,96.6304,1
articles,96.544,1
cryptographic,96.5085,1
demand,96.3739,1
lidar,96.3625,1
loading,96.3538,1
structured,96.2374,1
cluster,95.9367,1
acquisition,95.7904,1
synchronizing,95.6136,1
conditions,95.5784,1
alert,95.4721,1
torque,95.3705,1
command,95.3466,1
queries,95.0755,1
tire,94.8227,1
point,94.5726,1
gesture,94.5649,1
agents,94.4095,1
action,94.3656,1
bone,94.3262,1
index,94.274,1
instructions,94.2408,1
chemical,94.224,1
parallel,94.0505,1
iot,94.0369,1
virtualized,93.571,1
impedance,93.5421,1
derivatives,93.4645,1
vacuum,93.3845,1
center,93.155,1
experience,93.1228,1
functionality,93.1225,1
range,92.7915,1
repair,92.7843,1
tree,92.6443,1
browser,92.4934,1
usage,92.4679,1
universal,92.2048,1
collision,92.1587,1
compact,91.9814,1
searching,91.9404,1
new,91.9368,1
assist,91.9321,1
modified,91.829,1
binding,91.5509,1
algorithm,91.5081,1
removing,91.4035,1
flash,91.3945,1
photovoltaic,91.2877,1
route,91.0627,1
glass,90.976,1
layer,90.8143,1
ink,90.6288,1
private,90.62,1
locating,90.1876,1
random,90.1246,1
multicast,90.0975,1
sensitive,89.8159,1
facility,89.799,1
leakage,89.526,1
working,89.2989,1
adapter,89.1404,1
directional,88.8896,1
hydrocarbon,88.6566,1
locking,88.3993,1
clustering,88.334,1
identifiers,88.1939,1
consumption,88.1708,1
cartridge,88.0598,1
creation,88.0246,1
solid,87.1631,1
rotating,87.1435,1
authenticating,87.0937,1
rfid,87.044,1
travel,86.9798,1
proxy,86.9579,1
orientation,86.8967,1
collaboration,86.8224,1
placement,86.6887,1
temporal,86.6297,1
calculation,86.5067,1
delay,86.4658,1
analyzer,86.4392,1
led,86.3311,1
regulator,86.2293,1
enterprise,86.192,1
global,86.1806,1
modes,86.1679,1
connections,86.1321,1
databases,86.0174,1
charge,85.8452,1
synchronous,85.7766,1
disorders,85.3609,1
channels,85.3267,1
differential,85.2872,1
printed,85.1583,1
updates,85.0553,1
chamber,85.0348,1
additive,84.9901,1
combination,84.9627,1
diagnosing,84.8996,1
characteristics,84.7536,1
elements,84.1192,1
entity,84.119,1
spectral,84.1142,1
hand,84.0601,1
mask,84.0537,1
condition,84.0235,1
order,83.9281,1
bicycle,83.9006,1
trusted,83.813,1
passive,83.5934,1
identifier,83.5912,1
distance,83.0912,1
surgery,82.9872,1
heterogeneous,82.8122,1
set,82.6774,1
scene,82.6672,1
firmware,82.6358,1
electrically,82.6053,1
microscope,82.4108,1
rotor,82.3615,1
financial,82.291,1
keyboard,82.2889,1
cycle,82.2624,1
facial,82.2302,1
functional,82.168,1
care,81.9608,1
topology,81.7417,1
decentralized,81.6278,1
semantic,81.6229,1
skin,81.6123,1
email,81.523,1
mixing,81.4953,1
conversation,81.4187,1
mounting,81.2977,1
alarm,81.2771,1
containing,81.2268,1
ledger,81.1003,1
face,81.0305,1
capacitor,80.935,1
computerized,80.8449,1
optic,80.6249,1
diagnostics,80.4402,1
pipe,80.3453,1
hydrogen,80.1749,1
virus,80.1077,1
waste,80.0693,1
reliability,80.0099,1
indexing,79.9121,1
assessing,79.8427,1
tuning,79.8251,1
golf,79.7879,1
layout,79.7645,1
codes,79.7242,1
heart,79.6775,1
hvac,79.4168,1
inverter,79.3754,1
dispenser,79.3649,1
abnormality,79.3493,1
profiles,79.3225,1
implant,79.1488,1
angle,79.106,1
configured,79.0732,1
port,79.0478,1
